origin,destination,is_same_country,measurement_id,probe_id,timestamp,distance_km,rtt_obs_ms,rtt_dir_ms,delta_ms,tier,tier_label,unexplained_inflation,transits_external,external_asns,hop_count
El Salvador,Costa Rica,False,95452598,7650,1784246581,539,208.5,7.4,201.1,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784247475,681,59.5,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784247479,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784247473,539,214.1,7.4,206.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784247485,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784247485,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Republica Dominicana,Costa Rica,False,95452598,7390,1784248377,1884,68.4,20.8,47.6,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784248379,712,28.1,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784248383,681,59.5,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784248383,623,66.7,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784248380,539,210.2,7.4,202.9,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784249272,681,59.7,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784249271,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784249274,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784249275,539,249.9,7.4,242.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784249283,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Honduras,Costa Rica,False,95452598,7283,1784250176,623,66.6,8.2,58.4,physical_exit,Salida física confirmada,False,True,23520,11
Panama,Costa Rica,False,95452598,7104,1784250183,681,59.1,8.8,50.3,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784250182,1884,68.9,20.8,48.0,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784250180,712,28.2,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784250181,539,347.4,7.4,340.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784251071,681,59.6,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784251075,623,67.2,8.2,59.0,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784251071,1884,68.7,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784251075,539,303.7,7.4,296.3,physical_exit,Salida física confirmada,False,True,12956;3257,15
Guatemala,Costa Rica,False,95452598,7528,1784251084,712,29.0,9.1,19.8,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784251977,681,59.3,8.8,50.5,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784251971,1884,68.7,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784251978,712,28.0,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784251973,539,286.0,7.4,278.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784251982,623,66.5,8.2,58.2,physical_exit,Salida física confirmada,False,True,23520,11
Panama,Costa Rica,False,95452598,7104,1784252878,681,60.3,8.8,51.5,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784252877,623,67.0,8.2,58.8,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784252876,1884,68.2,20.8,47.3,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784252870,712,28.5,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784252883,539,285.0,7.4,277.7,physical_exit,Salida física confirmada,False,True,12956;3257,17
Panama,Costa Rica,False,95452598,7104,1784253772,681,59.6,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784253775,1884,68.6,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784253771,712,28.0,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784253783,623,66.5,8.2,58.3,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784253780,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784254674,681,59.7,8.8,50.9,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784254678,623,66.8,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784254674,1884,68.4,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784254680,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784254680,539,244.4,7.4,237.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784255571,681,59.5,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784255573,1884,68.7,20.8,47.8,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784255578,539,75.7,7.4,68.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784255580,623,66.7,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784255580,712,28.1,9.1,19.0,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784256471,681,59.6,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784256471,1884,68.8,20.8,48.0,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784256474,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784256484,623,67.0,8.2,58.8,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784256485,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784257372,681,59.4,8.8,50.6,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784257373,623,66.6,8.2,58.3,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784257374,1884,68.6,20.8,47.8,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784257373,539,75.7,7.4,68.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Guatemala,Costa Rica,False,95452598,7528,1784257380,712,28.0,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784258277,681,59.7,8.8,50.9,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784258277,712,28.5,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784258274,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784258285,623,67.2,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784258283,1884,68.8,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
Panama,Costa Rica,False,95452598,7104,1784259179,681,59.9,8.8,51.1,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784259178,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784259179,539,76.2,7.4,68.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784259180,623,66.6,8.2,58.4,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784259185,1884,68.9,20.8,48.0,intra_sica,Intra-SICA,True,False,,12
Honduras,Costa Rica,False,95452598,7283,1784260075,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784260075,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784260083,681,59.4,8.8,50.6,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784260083,1884,68.6,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784260080,539,166.9,7.4,159.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784260975,623,66.6,8.2,58.3,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784260976,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784260977,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784260971,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784260982,681,59.1,8.8,50.3,intra_sica,Intra-SICA,True,False,,8
Panama,Costa Rica,False,95452598,7104,1784261876,681,59.9,8.8,51.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784261881,623,67.2,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784261883,1884,68.6,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784261883,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784261882,539,76.1,7.4,68.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784262774,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784262773,1884,68.5,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784262771,712,29.2,9.1,20.1,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784262775,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784262781,681,58.9,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Panama,Costa Rica,False,95452598,7104,1784263675,681,59.4,8.8,50.6,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784263676,623,67.4,8.2,59.2,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784263674,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784263673,712,28.6,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784263678,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784264577,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784264571,1884,68.7,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784264571,539,76.2,7.4,68.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784264582,681,59.2,8.8,50.4,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784264582,712,28.1,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784265473,623,67.4,8.2,59.2,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784265479,1884,69.1,20.8,48.3,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784265479,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784265479,539,76.1,7.4,68.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784265484,681,59.6,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784266375,1884,68.5,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784266378,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784266378,539,76.1,7.4,68.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784266384,681,58.9,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784266383,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Honduras,Costa Rica,False,95452598,7283,1784267274,623,67.2,8.2,59.0,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784267274,1884,68.9,20.8,48.1,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784267277,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784267283,681,59.4,8.8,50.6,intra_sica,Intra-SICA,True,False,,8
El Salvador,Costa Rica,False,95452598,7650,1784267285,539,76.1,7.4,68.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784268172,681,59.5,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784268173,623,67.3,8.2,59.1,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784268177,712,28.4,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Republica Dominicana,Costa Rica,False,95452598,7390,1784268185,1884,68.9,20.8,48.0,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784268180,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784269074,623,67.0,8.2,58.8,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784269071,1884,68.4,20.8,47.6,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784269074,712,28.2,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784269079,539,76.3,7.4,68.9,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784269081,681,59.2,8.8,50.4,intra_sica,Intra-SICA,True,False,,8
Panama,Costa Rica,False,95452598,7104,1784269972,681,59.3,8.8,50.5,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784269978,1884,68.3,20.8,47.4,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784269972,712,28.1,9.1,19.0,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784269983,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784269983,539,76.4,7.4,69.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784270873,681,59.0,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784270871,623,66.6,8.2,58.4,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784270875,1884,68.6,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784270875,539,75.8,7.4,68.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Guatemala,Costa Rica,False,95452598,7528,1784270885,712,28.3,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784271778,681,58.9,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784271778,623,66.7,8.2,58.4,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784271777,1884,68.6,20.8,47.8,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784271783,712,27.9,9.1,18.8,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784271781,539,75.6,7.4,68.2,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784272679,681,59.0,8.8,50.2,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784272684,623,66.8,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784272681,1884,68.4,20.8,47.6,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784272684,712,28.1,9.1,19.0,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784272681,539,75.8,7.4,68.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784273577,623,67.0,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784273575,1884,68.2,20.8,47.4,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784273576,712,28.0,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784273574,539,75.7,7.4,68.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784273583,681,59.3,8.8,50.5,intra_sica,Intra-SICA,True,False,,8
Panama,Costa Rica,False,95452598,7104,1784274472,681,59.1,8.8,50.3,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784274473,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784274479,712,28.8,9.1,19.7,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784274474,539,75.7,7.4,68.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784274483,1884,68.2,20.8,47.4,intra_sica,Intra-SICA,True,False,,12
Honduras,Costa Rica,False,95452598,7283,1784275379,623,67.5,8.2,59.3,physical_exit,Salida física confirmada,False,True,23520,11
